Date,Date.1,JINDALSTEL.NS.Open,JINDALSTEL.NS.High,JINDALSTEL.NS.Low,JINDALSTEL.NS.Close,JINDALSTEL.NS.Volume,JINDALSTEL.NS.Adjusted,log_returns
2015-05-15,2015-05-15,139.100006,142.100006,135.0,136.399994,3475423.0,136.399994,-0.017802555543815934
2015-05-18,2015-05-18,136.899994,138.25,135.25,137.300003,2078927.0,137.300003,0.006576633202797666
2015-05-19,2015-05-19,137.0,140.350006,136.600006,138.149994,2183005.0,138.149994,0.00617167331448254
2015-05-20,2015-05-20,138.199997,139.300003,135.050003,137.050003,1643528.0,137.050003,-0.007994163299755108
2015-05-21,2015-05-21,137.699997,137.699997,134.199997,136.300003,1971412.0,136.300003,-0.005487483925858072
2015-05-22,2015-05-22,136.600006,142.350006,135.449997,137.75,3708166.0,137.75,0.010582087320265998
2015-05-25,2015-05-25,137.5,138.600006,134.149994,135.199997,3269182.0,135.199997,-0.018685306613509308
2015-05-26,2015-05-26,136.899994,137.0,133.649994,134.5,2492089.0,134.5,-0.005190942377621077
2015-05-27,2015-05-27,132.149994,133.75,126.75,129.600006,7822638.0,129.600006,-0.03711136882742405
2015-05-28,2015-05-28,124.0,128.699997,117.699997,118.150002,15034783.0,118.150002,-0.09249780965391884
2015-05-29,2015-05-29,119.25,120.949997,109.400002,119.650002,20206406.0,119.650002,0.01261581050925109
2015-06-01,2015-06-01,117.5,122.150002,116.050003,116.699997,5959654.0,116.699997,-0.024964317484232446
2015-06-02,2015-06-02,117.349998,118.300003,113.300003,114.5,5579188.0,114.5,-0.019031690591274845
2015-06-03,2015-06-03,114.349998,114.349998,97.349998,106.699997,13432874.0,106.699997,-0.07055369280280123
2015-06-04,2015-06-04,107.300003,107.800003,103.25,106.199997,5046536.0,106.199997,-0.004697049632242489
2015-06-05,2015-06-05,105.949997,109.400002,103.199997,107.099998,5014958.0,107.099998,0.00843887822031597
2015-06-08,2015-06-08,108.0,108.800003,102.050003,104.199997,5478834.0,104.199997,-0.02745085825108795
2015-06-09,2015-06-09,104.199997,104.650002,100.849998,101.849998,3568454.0,101.849998,-0.022810977492384588
2015-06-10,2015-06-10,101.25,105.199997,101.25,103.599998,3519697.0,103.599998,0.01703618748426905
2015-06-11,2015-06-11,104.099998,104.400002,93.25,96.0,11086659.0,96.0,-0.07618911905252722
2015-06-12,2015-06-12,96.0,96.0,92.0,94.699997,6683776.0,94.699997,-0.013634222954790332
2015-06-15,2015-06-15,95.900002,98.800003,93.599998,96.25,5004994.0,96.25,0.016235004654848062
2015-06-16,2015-06-16,96.25,97.800003,93.449997,95.300003,6159961.0,95.300003,-0.009919131028199857
2015-06-17,2015-06-17,96.099998,98.900002,94.550003,95.949997,6149914.0,95.949997,0.006797349047729996
2015-06-18,2015-06-18,96.0,97.199997,93.550003,94.0,4414258.0,94.0,-0.020532408917420145
2015-06-19,2015-06-19,94.400002,95.199997,90.449997,91.300003,6898722.0,91.300003,-0.02914396181037393
2015-06-22,2015-06-22,91.550003,93.449997,89.099998,91.599998,6049467.0,91.599998,0.0032804293863932803
2015-06-23,2015-06-23,92.5,97.0,91.849998,93.800003,8992437.0,93.800003,0.023733638149098013
2015-06-24,2015-06-24,94.449997,96.5,90.0,90.449997,8295159.0,90.449997,-0.036367709321313064
2015-06-25,2015-06-25,90.5,92.0,88.75,90.25,11459683.0,90.25,-0.0022135814608175157
2015-06-26,2015-06-26,90.5,92.0,89.300003,90.5,5709087.0,90.5,0.0027662534928900584
2015-06-29,2015-06-29,89.0,89.0,85.599998,86.300003,5054008.0,86.300003,-0.04752021785404281
2015-06-30,2015-06-30,86.0,87.650002,84.650002,85.699997,4422022.0,85.699997,-0.0069768422539384645
2015-07-01,2015-07-01,85.900002,89.449997,85.5,87.900002,5707998.0,87.900002,0.02534703684636064
2015-07-02,2015-07-02,89.5,93.449997,88.5,88.900002,9876222.0,88.900002,0.011312337572786824
2015-07-03,2015-07-03,90.699997,90.699997,83.199997,84.550003,10088879.0,84.550003,-0.05016905419049511
2015-07-06,2015-07-06,83.400002,84.5,81.400002,83.75,6570468.0,83.75,-0.009506940121376315
2015-07-07,2015-07-07,84.800003,84.949997,81.75,82.199997,5378934.0,82.199997,-0.018680905139392582
2015-07-08,2015-07-08,81.900002,82.900002,78.0,81.25,11531892.0,81.25,-0.01162444435593635
2015-07-09,2015-07-09,81.199997,85.400002,80.800003,81.699997,10146330.0,81.699997,0.005523143936403407
2015-07-10,2015-07-10,82.5,86.400002,79.300003,84.699997,18275366.0,84.699997,0.03606160109263179
2015-07-13,2015-07-13,86.0,86.900002,83.300003,83.849998,9842462.0,83.849998,-0.010086101821780602
2015-07-14,2015-07-14,83.849998,84.699997,82.5,82.800003,3792366.0,82.800003,-0.012601366794003257
2015-07-15,2015-07-15,81.949997,83.699997,80.699997,81.050003,7850707.0,81.050003,-0.02136181242722479
2015-07-16,2015-07-16,81.949997,82.0,80.150002,80.449997,4814829.0,80.449997,-0.007430449047723719
2015-07-17,2015-07-17,80.550003,82.099998,80.0,80.900002,5661492.0,80.900002,0.005578012638174812
2015-07-20,2015-07-20,81.0,81.900002,78.449997,78.800003,5915725.0,78.800003,-0.026300813851425357
2015-07-21,2015-07-21,78.800003,80.150002,77.099998,77.550003,7607563.0,77.550003,-0.01599010662763245
2015-07-22,2015-07-22,77.800003,77.900002,76.25,77.300003,5288307.0,77.300003,-0.003228933904058984
2015-07-23,2015-07-23,77.5,79.449997,76.5,78.849998,7623897.0,78.849998,0.019853293641223683
2015-07-24,2015-07-24,79.0,79.800003,75.25,75.699997,5033047.0,75.699997,-0.040769167231148096
2015-07-27,2015-07-27,75.5,75.5,73.599998,74.650002,5557791.0,74.650002,-0.01396757003638971
2015-07-28,2015-07-28,75.099998,76.349998,71.900002,75.050003,6913461.0,75.050003,0.0053440472759280775
2015-07-29,2015-07-29,75.099998,77.75,74.949997,75.150002,5475963.0,75.150002,0.0013315447596013994
2015-07-30,2015-07-30,75.599998,78.300003,75.099998,77.050003,4265011.0,77.050003,0.02496845788945734
2015-07-31,2015-07-31,78.150002,82.349998,76.800003,79.0,8953470.0,79.0,0.024993251765141444
2015-08-03,2015-08-03,79.349998,79.349998,75.699997,76.0,4186031.0,76.0,-0.038714512180690434
2015-08-04,2015-08-04,76.699997,78.449997,74.5,77.699997,8273018.0,77.699997,0.022121878477231682
2015-08-05,2015-08-05,78.949997,80.75,77.949997,78.599998,8483307.0,78.599998,0.011516455226304956
2015-08-06,2015-08-06,79.800003,79.800003,77.599998,78.599998,4634275.0,78.599998,0.0
2015-08-07,2015-08-07,78.0,80.0,77.75,78.550003,4464505.0,78.550003,-0.0006362710960043928
2015-08-10,2015-08-10,78.5,84.300003,78.400002,82.099998,10806535.0,82.099998,0.04420258920398279
2015-08-11,2015-08-11,82.900002,87.449997,80.849998,81.550003,16333905.0,81.550003,-0.00672162624357675
2015-08-12,2015-08-12,81.0,81.0,76.550003,77.150002,10861171.0,77.150002,-0.05546476112157439
2015-08-13,2015-08-13,76.849998,78.5,67.599998,68.400002,16107009.0,68.400002,-0.12037875086442452
2015-08-14,2015-08-14,64.849998,73.650002,62.099998,70.949997,27660852.0,70.949997,0.036602507454482236
2015-08-17,2015-08-17,70.5,72.75,67.0,70.800003,10013420.0,70.800003,-0.0021163182501977573
2015-08-18,2015-08-18,70.949997,73.75,69.25,71.0,7121041.0,71.0,0.0028208339687605393
2015-08-19,2015-08-19,70.050003,76.400002,69.099998,74.050003,11849799.0,74.050003,0.04206070418565844
2015-08-20,2015-08-20,72.75,73.800003,67.400002,67.900002,10960205.0,67.900002,-0.08670451720724248
2015-08-21,2015-08-21,66.0,71.800003,65.0,70.849998,11994305.0,70.849998,0.04252887388830562
2015-08-24,2015-08-24,68.0,71.599998,65.099998,67.800003,13688457.0,67.800003,-0.044002698713900834
2015-08-25,2015-08-25,69.0,70.550003,60.0,68.900002,10463924.0,68.900002,0.016093967853052504
2015-08-26,2015-08-26,69.0,69.650002,66.050003,67.300003,7358404.0,67.300003,-0.02349592581998472
2015-08-27,2015-08-27,69.349998,71.050003,68.099998,70.150002,9939097.0,70.150002,0.04147555383160029
2015-08-28,2015-08-28,72.849998,73.800003,66.550003,67.599998,13137677.0,67.599998,-0.037027881595685486
2015-08-31,2015-08-31,67.449997,69.599998,65.199997,67.550003,39144130.0,67.550003,-0.0007398446453645847
2015-09-01,2015-09-01,67.550003,69.5,64.099998,64.699997,9998233.0,64.699997,-0.043106953678751836
2015-09-02,2015-09-02,65.5,66.800003,64.050003,64.300003,6729618.0,64.300003,-0.006201477239130782
2015-09-03,2015-09-03,65.199997,66.449997,64.5,65.199997,5672675.0,65.199997,0.013899745020464316
2015-09-04,2015-09-04,64.900002,65.300003,57.549999,62.150002,13315884.0,62.150002,-0.04790857278340699
2015-09-07,2015-09-07,62.799999,63.0,59.200001,59.900002,5749544.0,59.900002,-0.0368743116265442
2015-09-08,2015-09-08,60.400002,61.849998,58.549999,60.5,7866461.0,60.5,0.00996682652641123
2015-09-09,2015-09-09,62.0,63.299999,60.299999,62.349998,8035099.0,62.349998,0.030120275012264663
2015-09-10,2015-09-10,61.0,61.950001,59.299999,60.849998,5066633.0,60.849998,-0.02435185348323277
2015-09-11,2015-09-11,61.099998,63.349998,60.349998,61.849998,6459604.0,61.849998,0.016300279936371176
2015-09-14,2015-09-14,62.0,64.5,60.700001,64.150002,8675694.0,64.150002,0.036512055736374734
2015-09-15,2015-09-15,64.5,65.099998,62.0,62.150002,7756834.0,62.150002,-0.03167327210164484
2015-09-16,2015-09-16,63.0,64.25,62.450001,63.950001,5621786.0,63.950001,0.02855069352513961
2015-09-18,2015-09-18,64.199997,65.599998,63.200001,64.0,10522359.0,64.0,0.0007815396976029731
2015-09-21,2015-09-21,62.349998,66.949997,62.150002,65.199997,8588769.0,65.199997,0.0185763395606644
2015-09-22,2015-09-22,65.0,65.650002,61.400002,61.799999,7611383.0,61.799999,-0.05355607463792112
2015-09-23,2015-09-23,60.599998,62.299999,59.950001,60.75,7352052.0,60.75,-0.017136266061757333
2015-09-24,2015-09-24,60.599998,61.400002,58.799999,59.849998,11173479.0,59.849998,-0.0149256836335514
2015-09-28,2015-09-28,60.099998,61.099998,58.0,58.299999,4753295.0,58.299999,-0.02623932238331861
2015-09-29,2015-09-29,57.75,59.799999,56.0,58.5,9313125.0,58.5,0.003424678034023465
2015-09-30,2015-09-30,59.799999,61.150002,59.299999,60.650002,5594946.0,60.650002,0.03609291412834015
2015-10-01,2015-10-01,61.200001,62.0,59.950001,60.150002,4485490.0,60.150002,-0.008278192695255981
2015-10-05,2015-10-05,60.799999,70.449997,60.5,69.300003,21086472.0,69.300003,0.14160347381500493
2015-10-06,2015-10-06,70.5,76.199997,67.550003,73.900002,24691748.0,73.900002,0.06426790553185491
2015-10-07,2015-10-07,72.699997,73.150002,69.599998,70.099998,13682544.0,70.099998,-0.05279008950788099
2015-10-08,2015-10-08,69.699997,72.5,69.550003,70.25,11320847.0,70.25,0.0021375427039815875
2015-10-09,2015-10-09,70.900002,72.800003,69.0,69.400002,10127734.0,69.400002,-0.012173411882653085
2015-10-12,2015-10-12,70.050003,74.849998,69.5,72.699997,15035104.0,72.699997,0.046454446942795435
2015-10-13,2015-10-13,72.5,75.25,72.0,74.599998,10198994.0,74.599998,0.025799137126065297
2015-10-14,2015-10-14,74.099998,77.25,73.5,74.050003,9288772.0,74.050003,-0.007399899173089253
2015-10-15,2015-10-15,74.900002,75.949997,73.599998,75.349998,5368729.0,75.349998,0.017403317302729704
2015-10-16,2015-10-16,75.75,75.900002,73.650002,75.099998,3478759.0,75.099998,-0.003323366390773685
2015-10-19,2015-10-19,75.699997,76.550003,74.349998,75.050003,3002561.0,75.050003,-0.0006659340861085994
2015-10-20,2015-10-20,75.650002,77.900002,74.300003,75.349998,7037940.0,75.349998,0.003989300476882285
2015-10-21,2015-10-21,75.199997,76.800003,74.550003,76.050003,5520679.0,76.050003,0.009247159623329004
2015-10-23,2015-10-23,77.599998,78.849998,75.599998,76.449997,8457031.0,76.449997,0.005245834980703634
2015-10-26,2015-10-26,77.449997,77.449997,74.650002,75.25,5412230.0,75.25,-0.01582098950475075
2015-10-27,2015-10-27,74.849998,75.800003,72.849998,75.25,7162876.0,75.25,0.0
2015-10-28,2015-10-28,74.5,77.75,74.400002,76.800003,6747468.0,76.800003,0.020388775587139918
2015-10-29,2015-10-29,77.0,77.849998,74.5,77.050003,6717459.0,77.050003,0.003249921485754648
2015-10-30,2015-10-30,77.349998,87.349998,76.150002,80.150002,20273410.0,80.150002,0.039445303306894
2015-11-02,2015-11-02,79.699997,81.800003,77.400002,78.599998,7887742.0,78.599998,-0.01952823001890636
2015-11-03,2015-11-03,79.5,79.800003,75.099998,76.050003,5779544.0,76.050003,-0.032980615836835085
2015-11-04,2015-11-04,77.25,78.0,75.75,76.300003,5203484.0,76.300003,0.0032819194558575404
2015-11-05,2015-11-05,76.25,76.5,73.25,73.699997,4015746.0,73.699997,-0.034670219119163015
2015-11-06,2015-11-06,73.900002,74.400002,71.5,72.0,4011547.0,72.0,-0.023336639473671816
2015-11-09,2015-11-09,69.0,73.099998,69.0,72.25,4299307.0,72.25,0.0034662079764862237
2015-11-10,2015-11-10,72.199997,73.050003,70.900002,71.550003,5822786.0,71.550003,-0.00973577906136125
2015-11-13,2015-11-13,71.5,82.550003,70.199997,79.349998,21210031.0,79.349998,0.1034718738364484
2015-11-16,2015-11-16,76.0,82.300003,73.050003,81.099998,15339117.0,81.099998,0.021814514692826137
2015-11-17,2015-11-17,81.599998,83.650002,80.699997,82.0,7986940.0,82.0,0.01103631080379852
2015-11-18,2015-11-18,81.800003,83.150002,79.75,80.800003,6066296.0,80.800003,-0.014742244608491715
2015-11-19,2015-11-19,81.300003,82.599998,80.199997,81.599998,4303243.0,81.599998,0.009852234804495373
2015-11-20,2015-11-20,89.75,94.5,85.900002,87.800003,32348002.0,87.800003,0.07323229734937797
2015-11-23,2015-11-23,87.199997,88.25,82.400002,83.150002,8284435.0,83.150002,-0.05441530511778225
2015-11-24,2015-11-24,82.699997,87.199997,82.150002,86.349998,10765461.0,86.349998,0.037762551739282564
2015-11-26,2015-11-26,86.699997,92.0,85.050003,90.400002,16157364.0,90.400002,0.045835508090888766
2015-11-27,2015-11-27,90.0,92.849998,88.599998,90.349998,9182225.0,90.349998,-0.0005532946199240385
2015-11-30,2015-11-30,90.849998,91.699997,89.599998,90.900002,4792887.0,90.900002,0.006069028283532951
2015-12-01,2015-12-01,91.300003,96.199997,91.099998,95.300003,12688299.0,95.300003,0.047269818954061016
2015-12-02,2015-12-02,95.400002,96.449997,94.099998,94.949997,5999973.0,94.949997,-0.003679436476976328
2015-12-03,2015-12-03,94.699997,94.900002,91.599998,91.900002,4906352.0,91.900002,-0.03264935453829132
2015-12-04,2015-12-04,90.699997,95.550003,90.25,93.400002,10544253.0,93.400002,0.016190315523646248
2015-12-07,2015-12-07,95.0,95.199997,92.0,93.599998,5591777.0,93.599998,0.002138995467952043
2015-12-08,2015-12-08,92.800003,93.75,87.449997,88.949997,4939727.0,88.949997,-0.05095598173099347
2015-12-09,2015-12-09,88.949997,90.199997,83.599998,85.0,7912473.0,85.0,-0.04542312389471448
2015-12-10,2015-12-10,85.300003,88.5,84.5,87.349998,4311210.0,87.349998,0.02727175719335495
2015-12-11,2015-12-11,88.550003,91.5,85.199997,86.75,9686372.0,86.75,-0.006892594856703127
2015-12-14,2015-12-14,87.0,91.800003,86.599998,90.900002,7656820.0,90.900002,0.04672960435866447
2015-12-15,2015-12-15,91.0,91.400002,89.050003,90.550003,3915165.0,90.550003,-0.003857805725344221
2015-12-16,2015-12-16,91.400002,92.300003,89.599998,89.849998,4320204.0,89.849998,-0.007760626490042276
2015-12-17,2015-12-17,90.099998,92.849998,89.300003,92.099998,9100268.0,92.099998,0.02473333057548821
2015-12-18,2015-12-18,91.800003,91.849998,89.199997,91.0,4628271.0,91.0,-0.012015415028884924
2015-12-21,2015-12-21,91.75,93.0,90.449997,91.699997,4002969.0,91.699997,0.007662840030192797
2015-12-22,2015-12-22,91.949997,93.0,89.550003,90.550003,4157745.0,90.550003,-0.012620129086753806
2015-12-23,2015-12-23,91.550003,92.900002,91.5,92.349998,3619338.0,92.349998,0.019683467528219367
2015-12-24,2015-12-24,93.25,93.699997,91.199997,92.400002,2990873.0,92.400002,0.0005413153041518015
2015-12-28,2015-12-28,92.400002,92.800003,89.800003,90.650002,3151248.0,90.650002,-0.019121041028920868
2015-12-29,2015-12-29,91.5,91.699997,90.199997,90.75,2341273.0,90.75,0.0011025138812215116
2015-12-30,2015-12-30,91.0,95.400002,90.449997,94.849998,12085937.0,94.849998,0.044188202150137634
2015-12-31,2015-12-31,95.099998,98.150002,94.300003,96.25,20223568.0,96.25,0.01465229787279565
2016-01-01,2016-01-01,96.5,96.5,93.800003,94.199997,3403514.0,94.199997,-0.021528823432710453
2016-01-04,2016-01-04,92.800003,94.900002,91.5,92.650002,6682526.0,92.650002,-0.016591175417198126
2016-01-05,2016-01-05,93.050003,97.300003,91.5,95.900002,8447206.0,95.900002,0.034477028426464607
2016-01-06,2016-01-06,96.5,97.0,93.050003,93.449997,4813339.0,93.449997,-0.025879500945607425
2016-01-07,2016-01-07,91.0,92.0,83.150002,83.949997,9245392.0,83.949997,-0.10720515401084983
2016-01-08,2016-01-08,84.900002,86.800003,80.5,84.599998,12862101.0,84.599998,0.0077128951835225825
2016-01-11,2016-01-11,82.199997,84.900002,80.949997,83.949997,9583608.0,83.949997,-0.0077128951835225825
2016-01-12,2016-01-12,83.699997,85.449997,79.199997,80.0,10828818.0,80.0,-0.04819471311411139
2016-01-13,2016-01-13,82.199997,82.800003,74.599998,77.800003,12945160.0,77.800003,-0.027885164929124958
2016-01-14,2016-01-14,76.699997,76.75,71.5,72.199997,11858071.0,72.199997,-0.07470146539722311
2016-01-15,2016-01-15,72.699997,73.199997,62.0,64.0,15515217.0,64.0,-0.12055692098786165
2016-01-18,2016-01-18,62.349998,64.900002,59.0,60.0,15693048.0,60.0,-0.06453852113757108
2016-01-19,2016-01-19,60.0,65.599998,57.0,64.349998,20381831.0,64.349998,0.06999234074000338
2016-01-20,2016-01-20,61.799999,62.700001,59.799999,61.049999,12411540.0,61.049999,-0.05264371878540697
2016-01-21,2016-01-21,62.099998,64.400002,61.200001,62.650002,10154963.0,62.650002,0.025870529088764197
2016-01-22,2016-01-22,64.25,66.699997,63.5,66.050003,7780882.0,66.050003,0.052848363123009
2016-01-25,2016-01-25,67.199997,67.75,64.099998,65.300003,5484108.0,65.300003,-0.011419994164278968
2016-01-27,2016-01-27,66.449997,66.900002,64.949997,65.900002,5996551.0,65.900002,0.009146389633283292
2016-01-28,2016-01-28,65.949997,65.949997,63.700001,64.050003,13364567.0,64.050003,-0.028474396676324787
2016-01-29,2016-01-29,64.75,65.900002,61.0,64.199997,8850284.0,64.199997,0.002339088785793031
2016-02-01,2016-02-01,64.800003,65.5,62.5,63.900002,5358963.0,63.900002,-0.00468377128454911
2016-02-02,2016-02-02,64.349998,64.449997,59.700001,60.049999,7898455.0,60.049999,-0.0621418608091906
2016-02-03,2016-02-03,59.349998,60.049999,54.799999,55.400002,13119934.0,55.400002,-0.08059790201888273
2016-02-04,2016-02-04,56.200001,58.599998,54.599998,57.400002,9214195.0,57.400002,0.03546470831440551
2016-02-05,2016-02-05,58.400002,64.349998,57.849998,63.5,20592231.0,63.5,0.10099556772992012
2016-02-08,2016-02-08,65.5,66.300003,61.0,61.299999,11315353.0,61.299999,-0.03526007926969399
2016-02-09,2016-02-09,59.799999,62.099998,58.950001,61.200001,9940390.0,61.200001,-0.0016326207708026175
2016-02-10,2016-02-10,60.75,61.25,58.25,59.650002,6818455.0,59.650002,-0.02565302378530632
2016-02-11,2016-02-11,60.0,60.0,52.900002,54.900002,10630243.0,54.900002,-0.08298079712748585
2016-02-12,2016-02-12,56.950001,56.950001,48.099998,55.450001,17832380.0,55.450001,0.009968346885283808
2016-02-15,2016-02-15,56.299999,65.449997,56.099998,63.150002,17147005.0,63.150002,0.13003114863648424
2016-02-16,2016-02-16,64.400002,64.400002,58.299999,59.150002,10900191.0,59.150002,-0.06543625623038808
2016-02-17,2016-02-17,59.5,59.5,55.0,57.049999,13304527.0,57.049999,-0.036148565457136066
2016-02-18,2016-02-18,58.75,61.0,56.0,57.049999,11935714.0,57.049999,0.0
2016-02-19,2016-02-19,56.349998,59.25,55.0,57.299999,7841503.0,57.299999,0.004372547489086109
2016-02-22,2016-02-22,57.599998,58.25,55.599998,56.75,6208463.0,56.75,-0.009644949907174905
2016-02-23,2016-02-23,57.0,58.25,55.200001,56.5,8478023.0,56.5,-0.004415018209116718
2016-02-24,2016-02-24,55.599998,60.700001,55.0,58.25,15065790.0,58.25,0.030503454293414837
2016-02-25,2016-02-25,58.049999,58.950001,53.75,54.150002,16928903.0,54.150002,-0.07298608206436974
2016-02-26,2016-02-26,55.25,55.599998,52.549999,53.400002,9522345.0,53.400002,-0.013947226962108594
2016-02-29,2016-02-29,54.0,55.0,52.0,53.400002,8912582.0,53.400002,0.0
2016-03-01,2016-03-01,53.799999,56.400002,53.549999,55.849998,7826286.0,55.849998,0.04485870628567135
2016-03-02,2016-03-02,57.700001,59.900002,56.299999,57.299999,16618509.0,57.299999,0.025631116563683776
2016-03-03,2016-03-03,58.450001,64.0,57.299999,63.349998,24050982.0,63.349998,0.10037426892782086
2016-03-04,2016-03-04,65.300003,65.599998,61.849998,63.150002,17267856.0,63.150002,-0.0031619947293828328
2016-03-08,2016-03-08,64.0,67.400002,63.5,66.400002,18857907.0,66.400002,0.0501842061357447
2016-03-09,2016-03-09,63.0,65.5,61.349998,65.050003,15705459.0,65.050003,-0.02054083552598573
2016-03-10,2016-03-10,65.050003,67.900002,63.0,65.849998,23453536.0,65.849998,0.012223146740347524
2016-03-11,2016-03-11,65.400002,67.5,62.5,62.799999,18800771.0,62.799999,-0.04742434026664544
2016-03-14,2016-03-14,63.799999,64.0,59.400002,59.75,16146496.0,59.75,-0.0497858667389659
2016-03-15,2016-03-15,60.799999,61.349998,59.049999,60.700001,11894987.0,60.700001,0.015774523728296685
2016-03-16,2016-03-16,60.700001,61.700001,58.0,58.650002,10477086.0,58.650002,-0.03435610533983624
2016-03-17,2016-03-17,60.450001,60.849998,58.400002,58.799999,8281130.0,58.799999,0.0025542286976980573
2016-03-18,2016-03-18,60.049999,61.0,59.200001,60.599998,8224036.0,60.599998,0.030153022174189026
2016-03-21,2016-03-21,61.0,61.599998,59.599998,60.25,6524023.0,60.25,-0.005792287701203769
2016-03-22,2016-03-22,60.799999,62.200001,60.799999,61.549999,11955087.0,61.549999,0.02134726401274456
2016-03-23,2016-03-23,62.0,63.25,61.799999,62.200001,10700686.0,62.200001,0.010505179438795588
2016-03-28,2016-03-28,62.900002,63.25,59.25,60.25,6952331.0,60.25,-0.03185244345154015
2016-03-29,2016-03-29,60.5,60.700001,55.5,55.75,12955204.0,55.75,-0.07762516203053592
2016-03-30,2016-03-30,57.349998,58.5,55.599998,57.700001,11219108.0,57.700001,0.0343797805048478
2016-03-31,2016-03-31,57.900002,60.599998,57.299999,60.25,13194916.0,60.25,0.04324538152568813
2016-04-01,2016-04-01,59.549999,65.300003,59.349998,63.5,18486876.0,63.5,0.05253733352788181
2016-04-04,2016-04-04,64.849998,65.599998,62.700001,63.400002,10798852.0,63.400002,-0.0015760129097248663
2016-04-05,2016-04-05,62.950001,63.200001,60.0,60.099998,9563571.0,60.099998,-0.05345408472562952
2016-04-06,2016-04-06,60.299999,63.0,60.0,61.950001,9190787.0,61.950001,0.030317815953909918
2016-04-07,2016-04-07,62.299999,62.799999,60.0,60.25,7506654.0,60.25,-0.027825051846437358
2016-04-08,2016-04-08,59.700001,67.900002,59.700001,66.650002,44145045.0,66.650002,0.1009525042614552
2016-04-11,2016-04-11,66.5,67.25,65.099998,65.849998,15081055.0,65.849998,-0.012075678814987613
2016-04-12,2016-04-12,65.900002,67.25,65.0,65.400002,7970910.0,65.400002,-0.006857108773039578
2016-04-13,2016-04-13,66.199997,70.150002,66.150002,68.0,19053301.0,68.0,0.038985416131914974
2016-04-18,2016-04-18,68.5,69.800003,67.099998,69.25,9367755.0,69.25,0.018215439891340782
2016-04-20,2016-04-20,70.25,76.5,70.199997,74.550003,28069166.0,74.550003,0.07374693638474739
2016-04-21,2016-04-21,75.5,75.699997,72.5,73.349998,10590632.0,73.349998,-0.01622760412973534
2016-04-22,2016-04-22,73.400002,74.900002,72.349998,72.949997,8568897.0,72.949997,-0.005468243477723789
2016-04-25,2016-04-25,72.949997,73.599998,70.199997,72.75,10832923.0,72.75,-0.002745327793133967
2016-04-26,2016-04-26,72.650002,75.400002,72.25,74.25,11950985.0,74.25,0.020408871631206967
2016-04-27,2016-04-27,74.349998,79.25,74.300003,76.800003,22870746.0,76.800003,0.033766901533316414
2016-04-28,2016-04-28,75.949997,77.5,74.300003,74.699997,11366161.0,74.699997,-0.027724627237997623
2016-04-29,2016-04-29,74.5,74.949997,67.300003,69.800003,32805124.0,69.800003,-0.06784599922985901
2016-05-02,2016-05-02,69.300003,71.599998,68.099998,70.699997,12695777.0,70.699997,0.012811477721442976
2016-05-03,2016-05-03,70.699997,71.949997,68.550003,68.949997,8774317.0,68.949997,-0.025063969740191542
2016-05-04,2016-05-04,70.800003,71.400002,65.949997,66.5,17462288.0,66.5,-0.036179613067711884
2016-05-05,2016-05-05,65.699997,68.099998,65.0,65.949997,12531099.0,65.949997,-0.00830511398749234
2016-05-06,2016-05-06,65.5,65.949997,63.799999,64.150002,8603142.0,64.150002,-0.02767271143574224
2016-05-09,2016-05-09,65.0,66.349998,64.150002,64.949997,7619729.0,64.949997,0.012393574688656985
2016-05-10,2016-05-10,64.349998,66.650002,64.0,64.400002,10236387.0,64.400002,-0.00850403276102263
2016-05-11,2016-05-11,63.700001,65.099998,63.049999,63.599998,8192044.0,63.599998,-0.012500225266673048
2016-05-12,2016-05-12,64.300003,64.949997,63.0,64.0,7592727.0,64.0,0.006269644460136448
2016-05-13,2016-05-13,64.0,64.0,61.5,62.349998,8310456.0,62.349998,-0.02611944331061089
2016-05-16,2016-05-16,62.450001,62.799999,61.0,61.349998,5505927.0,61.349998,-0.016168501491978127
2016-05-17,2016-05-17,61.900002,62.099998,60.0,60.200001,6250516.0,60.200001,-0.01892276963101125
2016-05-18,2016-05-18,59.900002,62.200001,59.150002,61.549999,9076249.0,61.549999,0.02217746745743732
2016-05-19,2016-05-19,61.0,63.200001,60.150002,60.349998,8973188.0,60.349998,-0.01968892197998517
2016-05-20,2016-05-20,61.0,61.349998,59.549999,59.950001,4669072.0,59.950001,-0.006650016249433399
2016-05-23,2016-05-23,60.349998,60.599998,58.599998,59.299999,5289519.0,59.299999,-0.01090160901381676
2016-05-24,2016-05-24,59.099998,59.950001,57.849998,58.200001,6838413.0,58.200001,-0.018723917220750508
2016-05-25,2016-05-25,59.200001,60.099998,58.549999,59.549999,5307988.0,59.549999,0.022930907089175
2016-05-26,2016-05-26,59.900002,61.200001,59.599998,60.700001,6416364.0,60.700001,0.01912743553121921
2016-05-27,2016-05-27,60.700001,62.5,60.599998,61.599998,5713010.0,61.599998,0.014718123532023952
2016-05-30,2016-05-30,62.599998,63.25,61.400002,62.099998,4914519.0,62.099998,0.008084118661372486
2016-05-31,2016-05-31,62.25,64.349998,60.599998,63.25,11290062.0,63.25,0.0183491708743162
2016-06-01,2016-06-01,63.400002,63.700001,61.5,62.099998,4971427.0,62.099998,-0.0183491708743162
2016-06-02,2016-06-02,61.700001,63.200001,61.400002,62.849998,4061856.0,62.849998,0.012004946481144252
